Name,Number,Position,Height,Weight,Class,High School/JUCO,Hometown
"Ferguson, Tyrin",43,LB,6020,225,SO,Edna Karr HS,"New Orleans, La."
"Foster, Jerald",67,OG,6030,310,RS JR,Southeast,"Lincoln, Neb."
"Frahm, Cole",0,PK,6050,210,FR,Burke,"Omaha, Neb."
"Gates, Nick",68,OT,6050,290,RS JR,Bishop Gorman,"Las Vegas, Nev."
"Gaylord, Christian",65,OL,6060,295,RS SO,Baldwin City HS,"Baldwin City, Kan."
"Gebbia, Tristan",14,QB,6030,180,FR,Calabasas,"Calabasas, Calif."
"Gifford, Luke",12,ILB,6030,235,RS JR,Southeast,"Lincoln, Neb."
"Graham, Nolan",29,DB,5110,205,RS JR,Norris,"Firth, Neb."
"Hampton, Willie",0,LB,6010,225,FR,American Heritage,"Plantation, Fla."
"Hass, Tanner",32,RB,6000,200,RS FR,Guardian Angel,"West Point,NE"
"Hemphill, Austin",49,FB,5100,225,RS SO,Gretna HS,"Gretna, Neb."
"Hixson, Trent",0,OL,6040,260,FR,Skutt Catholic,"Omaha, Neb."
"Hohenstein, Branden",47,TE,6040,220,RS FR,Bishop Heelan,"Jackson,NE"
"Honas, Todd",43,WR,5110,195,RS FR,Aurora,"Aurora,NE"
"Hoppes, Tyler",88,TE,6040,245,SR/TR,Southwest,"Lincoln, Neb."
"Jackson, Damion",38,LB,6010,245,FR,Shadow Ridge,"Las Vegas, Nev."
"Jackson, Lamar",1,DB,6030,210,SO,Franklin,"Elk Grove,CA"
