Name,Number,Position,Height,Weight,Class,High School/JUCO,Hometown
"Ebbesmeyer, Luke",64,LS,6060,225,RS SR/TR,The First Academy,"Orlando, Fla."
"Enot, Caleb",62,ATH,N/A,N/A,FR,N/A,N/A
"Evans, Aaron",66,OT,6050,290,RS SR,Armwood,"Seffner, Fla."
"Evans, Nathaniel",44,ILB,6010,236,SO,John Curtis,"New Orleans, La."
"Franks, Jordan",15,TE,6030,225,SR,Wakulla,"Crawfordville, FL"
"Frantzen, Raedar",92,LB,6030,220,JR,Plant,"Tampa, Fla."
"Gebka, Jonathan",80,WR,6010,175,RS FR,Olympic Heights,"Boca Raton, Fla."
"Gibson, Kyle",25,CB,5110,182,RS JR,Armwood,"Tampa, FL"
"Golshahr, Nader",34,WR,6000,184,FR,Farmingdale,"Massapequa Park, N.Y."
"Grant, Richie",27,WR,6000,170,RS FR,Choctawhatchee Senior,"Fort Lauderdale, Fla."
